Epoch 00 	 train_loss 0.1408 	 val_acc 0.1920 	 macro_f1 0.2995
Epoch 37 	 train_loss 0.0883 	 val_acc 0.3108 	 macro_f1 0.5193
Epoch 38 	 train_loss 0.0882 	 val_acc 0.3110 	 macro_f1 0.5197
Epoch 39 	 train_loss 0.0882 	 val_acc 0.3113 	 macro_f1 0.5197
Epoch 40 	 train_loss 0.0882 	 val_acc 0.3115 	 macro_f1 0.5205
Epoch 41 	 train_loss 0.0881 	 val_acc 0.3120 	 macro_f1 0.5215
Epoch 42 	 train_loss 0.0881 	 val_acc 0.3119 	 macro_f1 0.5215
Epoch 43 	 train_loss 0.0881 	 val_acc 0.3118 	 macro_f1 0.5209
Epoch 44 	 train_loss 0.0881 	 val_acc 0.3120 	 macro_f1 0.5211
Epoch 45 	 train_loss 0.0881 	 val_acc 0.3119 	 macro_f1 0.5210
Epoch 46 	 train_loss 0.0881 	 val_acc 0.3120 	 macro_f1 0.5210
Epoch 47 	 train_loss 0.0880 	 val_acc 0.3120 	 macro_f1 0.5212
Epoch 48 	 train_loss 0.0880 	 val_acc 0.3121 	 macro_f1 0.5211
Epoch 49 	 train_loss 0.0881 	 val_acc 0.3121 	 macro_f1 0.5212
Epoch 50 	 train_loss 0.0880 	 val_acc 0.3121 	 macro_f1 0.5212
Epoch 51 	 train_loss 0.0881 	 val_acc 0.3121 	 macro_f1 0.5212
Epoch 52 	 train_loss 0.0880 	 val_acc 0.3120 	 macro_f1 0.5210
Epoch 53 	 train_loss 0.0880 	 val_acc 0.3121 	 macro_f1 0.5214
Epoch 54 	 train_loss 0.0880 	 val_acc 0.3123 	 macro_f1 0.5212
Epoch 55 	 train_loss 0.0881 	 val_acc 0.3121 	 macro_f1 0.5212
Epoch 56 	 train_loss 0.0881 	 val_acc 0.3118 	 macro_f1 0.5210
Epoch 57 	 train_loss 0.0881 	 val_acc 0.3120 	 macro_f1 0.5215
Epoch 58 	 train_loss 0.0881 	 val_acc 0.3126 	 macro_f1 0.5224
Epoch 59 	 train_loss 0.0880 	 val_acc 0.3120 	 macro_f1 0.5221
Epoch 60 	 train_loss 0.0881 	 val_acc 0.3116 	 macro_f1 0.5205
Epoch 61 	 train_loss 0.0881 	 val_acc 0.3123 	 macro_f1 0.5220
Epoch 62 	 train_loss 0.0882 	 val_acc 0.3115 	 macro_f1 0.5214
Epoch 63 	 train_loss 0.0881 	 val_acc 0.3122 	 macro_f1 0.5215
Epoch 64 	 train_loss 0.0881 	 val_acc 0.3127 	 macro_f1 0.5225
Epoch 65 	 train_loss 0.0880 	 val_acc 0.3119 	 macro_f1 0.5216
Epoch 66 	 train_loss 0.0881 	 val_acc 0.3134 	 macro_f1 0.5236
Epoch 67 	 train_loss 0.0881 	 val_acc 0.3113 	 macro_f1 0.5202
Epoch 68 	 train_loss 0.0881 	 val_acc 0.3109 	 macro_f1 0.5199
Epoch 69 	 train_loss 0.0881 	 val_acc 0.3124 	 macro_f1 0.5232
Epoch 70 	 train_loss 0.0881 	 val_acc 0.3130 	 macro_f1 0.5236
Epoch 71 	 train_loss 0.0880 	 val_acc 0.3116 	 macro_f1 0.5232
Epoch 72 	 train_loss 0.0881 	 val_acc 0.3104 	 macro_f1 0.5222
Epoch 73 	 train_loss 0.0881 	 val_acc 0.3135 	 macro_f1 0.5266
Epoch 74 	 train_loss 0.0882 	 val_acc 0.3117 	 macro_f1 0.5216
Epoch 75 	 train_loss 0.0881 	 val_acc 0.3131 	 macro_f1 0.5242
Epoch 76 	 train_loss 0.0881 	 val_acc 0.3124 	 macro_f1 0.5250
Epoch 77 	 train_loss 0.0881 	 val_acc 0.3119 	 macro_f1 0.5227
Epoch 78 	 train_loss 0.0881 	 val_acc 0.3133 	 macro_f1 0.5280
Epoch 79 	 train_loss 0.0881 	 val_acc 0.3124 	 macro_f1 0.5220
Epoch 80 	 train_loss 0.0880 	 val_acc 0.3118 	 macro_f1 0.5239
Epoch 81 	 train_loss 0.0881 	 val_acc 0.3119 	 macro_f1 0.5239
Epoch 82 	 train_loss 0.0881 	 val_acc 0.3129 	 macro_f1 0.5241
Epoch 83 	 train_loss 0.0880 	 val_acc 0.3117 	 macro_f1 0.5236
======
Best epoch 83 	 val_acc 0.3135 	 macro_f1 0.5266
